cod_manzana,score_accesibilidad,score_ambiental,score_socioeconomico,score_seguridad,atlas_score,municipio,moran_i,lisa_q,lisa_p,zona_atlas,quintil
0517210000000000010202,0.21428571428571427,0.4661119268545685,0.5465156879617531,1.0,0.7646160379636651,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010314,0.21428571428571427,0.462817213868567,0.5465156879617531,1.0,0.7633307326221255,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010325,0.19047619047619047,0.4600041146450149,0.5465156879617531,1.0,0.7529449418914637,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010614,0.21428571428571427,0.4616799810797205,0.5465156879617531,1.0,0.7628870850618408,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020306,0.21428571428571427,0.46524269975353194,0.5465156879617531,1.0,0.7642769424974682,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000030217,0.21428571428571427,0.45835433095012235,0.5465156879617531,1.0,0.761589710785591,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000040112,0.19047619047619047,0.45622697159946723,0.5465156879617531,1.0,0.7514714350479761,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050326,0.19047619047619047,0.4618168329750105,0.5465156879617531,1.0,0.7536521041123154,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050501,0.21428571428571427,0.46181931115820196,0.5465156879617531,1.0,0.7629414393242211,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050525,0.21428571428571427,0.4634863642174544,0.5465156879617531,1.0,0.763591775851497,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050803,0.21428571428571427,0.4654778422339427,0.5465156879617531,1.0,0.7643686742772556,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060306,0.21428571428571427,0.46809654392600153,0.5465156879617531,1.0,0.7653902598560306,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060723,0.16666666666666666,0.47313451474261425,0.5465156879617531,1.0,0.748778893192164,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060918,0.21428571428571427,0.4757189779873373,0.5465156879617531,1.0,0.7683638588481715,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0549020090501500010130,0.16666666666666666,0.4663752073245757,0.7375000298695061,1.0,0.8206471930656217,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010231,0.16666666666666666,0.8612015758091528,0.6028212118266577,1.0,0.9221337375967643,San Juan de Urabá,0.7436,1,0.011,HH,Q5-Óptimo
0565910000000000010417,0.16666666666666666,0.8673570330593501,0.5245899532894636,1.0,0.894016140469633,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010714,0.16666666666666666,0.8583306066336618,0.5106095904043567,1.0,0.8850409279644835,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000020125,0.19047619047619047,0.3764904537142375,0.5875273545537484,1.0,0.7363644262041121,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0583720110201800010302,0.16666666666666666,0.10582790399553911,0.0,1.0,0.3922863286687175,Turbo,0.7436,3,0.113,NS,Q1-Crítico
0504520010101400010109,0.16666666666666666,0.19924723650156181,0.0,1.0,0.4287302822340836,Apartadó,0.7436,3,0.001,LL,Q1-Crítico
0504520010101600010111,0.16666666666666666,0.19244200627613484,0.6472742886212649,1.0,0.678584611076851,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0505110000000000011032,0.30952380952380953,0.9935244453620928,0.7187962099236934,0.5,0.8796720582367069,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0514710000000000010215,0.16666666666666666,0.3395475236246182,0.6307580901005934,1.0,0.7295290028191783,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000020415,0.16666666666666666,0.35180091313384243,0.5815226481787902,1.0,0.715101879816677,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020712,0.16666666666666666,0.3557106437241949,0.6219674973986836,1.0,0.732405110354229,Carepa,0.7436,4,0.001,HL,Q4-Alto
0517220100400700010113,0.16666666666666666,0.6004317975285749,0.5465156879617531,1.0,0.7984390238995819,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010906,0.16666666666666666,0.4777453092285715,0.5475422411142822,1.0,0.7509780871925662,Necoclí,0.7436,4,0.001,HL,Q4-Alto
0549020120600100010422,0.16666666666666666,0.3349115890575761,0.6506825077934205,1.0,0.7354932155166419,Necoclí,0.7436,4,0.001,HL,Q4-Alto
0549020120301000010106,0.16666666666666666,0.4127560338632689,0.6932528321609549,1.0,0.7824683986892518,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020090201200010101,0.16666666666666666,0.5861133713140576,0.0,1.0,0.5796512005805113,Necoclí,0.7436,2,0.062,NS,Q2-Bajo
0549020090501500010112,0.16666666666666666,0.47260452460997227,0.0,1.0,0.535370097006203,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0565920010100100010103,0.16666666666666666,0.8266174387814884,0.6086599953373099,1.0,0.9109198453467154,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000010164,0.19047619047619047,0.38736553185562006,0.5867096372832793,1.0,0.7402879180846186,San Pedro de Urabá,0.7436,1,0.323,NS,Q4-Alto
0566510000000000010407,0.19047619047619047,0.3799081047196308,0.5240716784368599,1.0,0.7129429036923927,San Pedro de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010541,0.19047619047619047,0.38377166103670896,0.533226252771027,1.0,0.7180214258380231,San Pedro de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010806,0.19047619047619047,0.38100511393993997,0.660776302895932,1.0,0.766700902217154,San Pedro de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0583720090700100010133,0.16666666666666666,0.03792533459337677,0.0,1.0,0.3657967571862633,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720090700100020228,0.16666666666666666,0.04193785957336788,0.6255534618420181,1.0,0.6113976726990772,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020352,0.16666666666666666,0.036219621597324725,0.0,1.0,0.3651313389740324,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720090700100020410,0.16666666666666666,0.041057609705423624,0.6187491977682288,1.0,0.6083998556332477,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720100700200020211,0.16666666666666666,0.15143170581702337,0.6449897971184105,1.0,0.6616948159396149,Turbo,0.7436,4,0.001,HL,Q3-Medio
0583720090600300010214,0.16666666666666666,0.0018553386322771501,0.5681638577900435,1.0,0.5733726782801135,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720030700600010109,0.16666666666666666,0.23256204065138492,0.6393973708538186,1.0,0.6911630208442482,Turbo,0.7436,4,0.001,HL,Q3-Medio
0583720020101300010102,0.16666666666666666,0.39750651828983485,0.6349152416280187,1.0,0.753761224210379,Turbo,0.7436,4,0.001,HL,Q4-Alto
0583720090102700010103,0.16666666666666666,0.07835842841404048,0.0,1.0,0.38157017104157376,Turbo,0.7436,3,0.381,NS,Q1-Crítico
0583720030802900010104,0.16666666666666666,0.1826282491627118,0.6099143587703464,1.0,0.6601816144901996,Turbo,0.7436,4,0.001,HL,Q3-Medio
0504520010301100010111,0.16666666666666666,0.19184967274692666,0.5430835798694029,0.5,0.4426518066052372,Apartadó,0.7436,3,0.001,LL,Q1-Crítico
0504520020300900010217,0.16666666666666666,0.2943014146759385,0.6160512216298402,1.0,0.7061406583880255,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0505110000000000010106,0.30952380952380953,1.0,0.5764081800827228,0.5,0.826651042111002,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000010130,0.30952380952380953,0.9982783200581864,0.0,0.5,0.6011159498737776,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0505110000000000010408,0.30952380952380953,1.0,0.6420552192923371,0.5,0.8522607053839087,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000011034,0.30952380952380953,0.9925642720826993,0.600203054175037,0.5,0.8330329327494607,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120030101100010121,0.16666666666666666,0.750055335301201,0.5330273638027988,1.0,0.8515469328351117,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0514710000000000020209,0.16666666666666666,0.3476209865839127,0.5594040236560864,1.0,0.7048425132763984,Carepa,0.7436,4,0.001,HL,Q3-Medio
0517220070300300010113,0.16666666666666666,0.5895519078818436,0.5465156879617531,1.0,0.7941946541053937,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517220100400700010111,0.16666666666666666,0.6000221600156077,0.5465156879617531,1.0,0.7982792196053236,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010314,0.26190476190476186,0.4668989216593662,0.0,1.0,0.5702977496021621,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0549010000000000010330,0.26190476190476186,0.47194011052799756,0.58951989329465,1.0,0.8022428501383435,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010431,0.26190476190476186,0.4615759592934251,0.606329028468697,1.0,0.8047571123271107,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010721,0.21428571428571427,0.47257381699062107,0.5989336069983471,1.0,0.7875857271475093,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020030300200010129,0.16666666666666666,0.7042444633478708,0.0,1.0,0.6257354950966246,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0549020050300500010108,0.16666666666666666,0.5257466777677153,0.0,1.0,0.5561014607410006,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0549020120301000010103,0.16666666666666666,0.41361285485231775,0.6736855672574502,1.0,0.7751692398223026,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565920010300300010126,0.16666666666666666,0.8385810656317711,0.0,1.0,0.6781417451139632,San Juan de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566520040200200010114,0.16666666666666666,0.5411207488692293,0.588938267881361,1.0,0.7918506384548297,San Pedro de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0583720090600300010119,0.16666666666666666,0.001417432768782461,0.0,1.0,0.35155460576884995,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720090700100010728,0.16666666666666666,0.051093115866828714,0.6268514913678439,1.0,0.6154756194450468,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020409,0.16666666666666666,0.040686619223638684,0.5291012723718874,1.0,0.5732824436130374,Turbo,0.7436,3,0.243,NS,Q2-Bajo
0583720090700100020512,0.16666666666666666,0.044176591832326494,0.6220625415064127,1.0,0.610909179761949,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020526,0.16666666666666666,0.04434382484743371,0.5923139194944895,1.0,0.5993691404780086,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720100700200010415,0.16666666666666666,0.15088213461650762,0.5980789612272027,1.0,0.6431799665412569,Turbo,0.7436,4,0.001,HL,Q2-Bajo
0583720090600300010304,0.16666666666666666,0.0,0.5548210525694331,1.0,0.5674437079696194,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090402400010118,0.16666666666666666,0.05627003341214674,0.6306717483632869,1.0,0.6189855204728865,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720030802900010108,0.16666666666666666,0.18125647404029632,0.7021188598869846,1.0,0.6956165031748909,Turbo,0.7436,4,0.001,HL,Q3-Medio
0514710000000000010108,0.16666666666666666,0.34683316250284246,0.6274535284647597,1.0,0.7310820667329293,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000010115,0.16666666666666666,0.3481919004677271,0.684148450188066,1.0,0.7537294655231059,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000020215,0.16666666666666666,0.34709724107313267,0.0,1.0,0.48640826554549405,Carepa,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000020244,0.16666666666666666,0.3464359985380513,0.5883763113871092,1.0,0.7156826577333033,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020310,0.16666666666666666,0.3553445544688406,0.5706929636019918,1.0,0.712259510743206,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020519,0.16666666666666666,0.35369887995273186,0.6084545435463772,1.0,0.7263487398683917,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514720010700700010127,0.16666666666666666,0.3701197995316291,0.0,1.0,0.4953896297761074,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514720010700700010133,0.16666666666666666,0.37085293230711164,0.6237373602817039,1.0,0.7390027347022224,Carepa,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020204,0.21428571428571427,0.4645816524491424,0.5465156879617531,1.0,0.7640190603587349,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020219,0.21428571428571427,0.4693444499720727,0.5465156879617531,1.0,0.7658770823238964,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000020507,0.21428571428571427,0.4744867960064199,0.5465156879617531,1.0,0.7678831705185505,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000050106,0.21428571428571427,0.4585128651454605,0.5465156879617531,1.0,0.761651556794318,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050129,0.21428571428571427,0.4605807704788717,0.5465156879617531,1.0,0.7624582703933854,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060213,0.21428571428571427,0.4697073170490713,0.5465156879617531,1.0,0.7660186409344087,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060809,0.21428571428571427,0.47203598422844384,0.5465156879617531,1.0,0.7669270807217383,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060913,0.21428571428571427,0.4752278312253311,0.5465156879617531,1.0,0.7681722568605726,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010132,0.16666666666666666,0.857853015508504,0.5740428600985963,1.0,0.9096006605690792,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010202,0.16666666666666666,0.8597023004354737,0.5963838486859568,1.0,0.9190375638421027,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000020105,0.19047619047619047,0.37685350140129736,0.5875273545537484,1.0,0.7365060552726819,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0505110000000000011104,0.30952380952380953,0.9910421939053582,0.0,0.5,0.5982930540294962,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0549010000000000010416,0.26190476190476186,0.4582922343947251,0.5969310977296991,1.0,0.7998098529452002,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020040400900010116,0.16666666666666666,0.5810670177802942,0.563535579087998,1.0,0.7975242559413338,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0583720050603700010105,0.16666666666666666,0.2346118394712755,0.6049996339779854,1.0,0.678543719027142,Turbo,0.7436,1,0.497,NS,Q3-Medio
0504520020300900010109,0.16666666666666666,0.29058452660548006,0.6283194294420368,1.0,0.7094766263427357,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520020300900010121,0.16666666666666666,0.29242865342463764,0.6291537792530774,1.0,0.7105215308107757,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520020300900010216,0.16666666666666666,0.2948642944054033,0.6280174557435343,1.0,0.7110284094655214,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520010301100010226,0.16666666666666666,0.19634295633933,0.5726585951051087,1.0,0.6509979782284484,Apartadó,0.7436,4,0.001,HL,Q2-Bajo
0505110000000000010223,0.30952380952380953,1.0,0.0,0.5,0.6017875969747654,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0505110000000000011023,0.30952380952380953,0.9921664640471864,0.573494084990365,0.5,0.8224582679149045,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000011042,0.30952380952380953,0.9902150410995814,0.5430421593043824,0.5,0.8098173497956416,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120050401400010102,0.16666666666666666,0.5868501818214698,0.0,1.0,0.5799386388141005,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000020511,0.16666666666666666,0.35610560712054407,0.5475079432828402,1.0,0.7035116636488046,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020707,0.16666666666666666,0.356123168183189,0.5891486364326552,1.0,0.7197630266312496,Carepa,0.7436,4,0.001,HL,Q3-Medio
0549010000000000010130,0.26190476190476186,0.4697901619479713,0.5807183831598353,1.0,0.7979705604294555,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010201,0.26190476190476186,0.46667689459354267,0.6201145827505307,1.0,0.8121249486290134,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010212,0.26190476190476186,0.46386170622481193,0.6110535076468445,1.0,0.8074918819723776,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010708,0.21428571428571427,0.47458411983483073,0.0,1.0,0.5547190967070086,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0549020120600100010116,0.16666666666666666,0.3314052090917756,0.7140244254702939,1.0,0.7588357453699831,Necoclí,0.7436,1,0.382,NS,Q4-Alto
0549020120600100010233,0.16666666666666666,0.33072262733403435,0.5627732495526218,1.0,0.699564643113099,Necoclí,0.7436,4,0.001,HL,Q3-Medio
0549020120600100010410,0.16666666666666666,0.3368931781697707,0.0,1.0,0.4824275435187741,Necoclí,0.7436,3,0.001,LL,Q1-Crítico
0549020120300300010114,0.16666666666666666,0.4137197871518238,0.677796214527364,1.0,0.7768145660076107,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020120101100010103,0.16666666666666666,0.39969761112451396,0.5955352352556379,1.0,0.7392534023093069,Necoclí,0.7436,4,0.422,NS,Q4-Alto
0565920010100500010124,0.16666666666666666,0.7968076657044548,0.0,1.0,0.6618454624668951,San Juan de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010350,0.19047619047619047,0.3725819532777438,0.5194634817341035,1.0,0.7082871775386198,San Pedro de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010726,0.19047619047619047,0.3825349288212968,0.592973092540732,1.0,0.7408468901783486,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566510000000000010807,0.19047619047619047,0.3807741801227948,0.6129573739510935,1.0,0.7479560993980261,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566510000000000030101,0.19047619047619047,0.37426717246440144,0.6089653956984843,1.0,0.7438603245218854,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566520010100400010118,0.16666666666666666,0.7094767604933758,0.5840269561374748,1.0,0.8556122913499343,San Pedro de Urabá,0.7436,4,0.321,NS,Q5-Óptimo
0583720090700100010727,0.16666666666666666,0.05077559363751457,0.6268514913678439,1.0,0.6153517503799327,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020220,0.16666666666666666,0.04198968731307162,0.5443097846867543,1.0,0.579723800593471,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020225,0.16666666666666666,0.04089201001897412,0.6691252536187561,1.0,0.6279875307306002,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020334,0.16666666666666666,0.035093274225834664,0.5685118248217013,1.0,0.5864749242809114,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020349,0.16666666666666666,0.03570589962166809,0.6439360617408626,1.0,0.6161377767668801,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020503,0.16666666666666666,0.04299070331076005,0.5536454161938631,1.0,0.5837562453945736,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090600300010337,0.16666666666666666,0.0,0.6499002849101011,1.0,0.6045352075072612,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090302300010108,0.16666666666666666,0.0594673068481225,0.6167460313645069,0.5,0.4197444942054965,Turbo,0.7436,3,0.074,NS,Q1-Crítico
0583720090402400010109,0.16666666666666666,0.055276407403615155,0.6306717483632869,1.0,0.618597895565441,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090602600010111,0.16666666666666666,0.0,0.6095329347805407,1.0,0.5887874410202364,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090103900010111,0.16666666666666666,0.10197475927119348,0.0,1.0,0.3907831726982375,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0504520050300100010113,0.16666666666666666,0.20158091544082063,0.0,1.0,0.429640677166453,Apartadó,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000010205,0.16666666666666666,0.34162250551748796,0.0,1.0,0.4842725083845261,Carepa,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000020416,0.16666666666666666,0.3514253557964616,0.0,1.0,0.4880967127626951,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000030602,0.16666666666666666,0.3572372683220212,0.6029920256876022,1.0,0.725598114875818,Carepa,0.7436,4,0.001,HL,Q4-Alto
0549010000000000010615,0.16666666666666666,0.48169242926533395,0.6417622424485242,1.0,0.7892742076734086,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010703,0.16666666666666666,0.47535815480470034,0.5958567485134657,1.0,0.7688948745888424,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010709,0.21428571428571427,0.4749486712881811,0.5577254105278217,1.0,0.7724363947665669,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010133,0.16666666666666666,0.8576886317079393,0.5502654731963273,1.0,0.9002607010943049,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565920010100100010114,0.16666666666666666,0.826272155311642,0.6397114456560714,1.0,0.9228986733771993,San Juan de Urabá,0.7436,1,0.408,NS,Q5-Óptimo
0566510000000000010155,0.19047619047619047,0.38620791116775177,0.5562107988159818,1.0,0.7279383701211881,San Pedro de Urabá,0.7436,1,0.326,NS,Q4-Alto
0583720020101300010116,0.16666666666666666,0.39638910100041136,0.6745466668886917,1.0,0.7687859806549818,Turbo,0.7436,4,0.001,HL,Q5-Óptimo
0583720100700200010208,0.16666666666666666,0.14904884343866945,0.5567090826897977,1.0,0.626325914293801,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720100400800010106,0.16666666666666666,0.12610613699509907,0.5743971959411877,1.0,0.6242760371948787,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720100400800010205,0.16666666666666666,0.12360754871074187,0.4987616085450836,1.0,0.5937949986990908,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720030803200010108,0.16666666666666666,0.19408120518595892,0.0,1.0,0.42671495413943117,Turbo,0.7436,2,0.448,NS,Q1-Crítico
0514710000000000010229,0.16666666666666666,0.3395111039781535,0.0,1.0,0.483448826416424,Carepa,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000020226,0.16666666666666666,0.346837497960217,0.5573980431608215,1.0,0.7037543093648913,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020610,0.16666666666666666,0.35363009110523214,0.6296140799119547,1.0,0.7345764824842806,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000020806,0.16666666666666666,0.3501303393624475,0.5346742053730837,1.0,0.6961740547108927,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000030117,0.16666666666666666,0.3503048903735866,0.6632722266982992,1.0,0.7464097128003603,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000030222,0.16666666666666666,0.3510307219608495,0.559248900224622,1.0,0.7061121747418817,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000030419,0.16666666666666666,0.35851142062025526,0.0,1.0,0.49086106796061807,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000030621,0.16666666666666666,0.3599040848467685,0.6208782817053843,1.0,0.7336161043141098,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000030638,0.16666666666666666,0.3597710977492593,0.5593383983322743,1.0,0.7095568098685069,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514720010700700010129,0.16666666666666666,0.36992676257495605,0.6792083451874049,1.0,0.7602812929844496,Carepa,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010606,0.21428571428571427,0.4656942408117739,0.5465156879617531,1.0,0.7644530938455669,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020210,0.21428571428571427,0.4629533294651377,0.5465156879617531,1.0,0.7633838328782275,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020334,0.21428571428571427,0.4658605540027121,0.5465156879617531,1.0,0.7645179745297387,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020423,0.21428571428571427,0.47205755638450064,0.5465156879617531,1.0,0.766935496267349,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000030211,0.21428571428571427,0.4593189572852714,0.5465156879617531,1.0,0.7619660225876888,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000040111,0.19047619047619047,0.4561365583193876,0.5465156879617531,1.0,0.7514361637899557,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050323,0.21428571428571427,0.46178133092022167,0.5465156879617531,1.0,0.762926622797575,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050420,0.21428571428571427,0.46440616321616646,0.5465156879617531,1.0,0.7639505999952724,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050430,0.21428571428571427,0.46360290646542157,0.5465156879617531,1.0,0.7636372403197113,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050712,0.19047619047619047,0.46367921353611474,0.5465156879617531,1.0,0.7543786401393798,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050805,0.21428571428571427,0.46595096997946994,0.5465156879617531,1.0,0.7645532468397643,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060124,0.21428571428571427,0.4658639971163815,0.5465156879617531,1.0,0.7645193177278896,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060317,0.21428571428571427,0.4691311685118973,0.5465156879617531,1.0,0.7657938787789506,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060506,0.21428571428571427,0.47016687100254906,0.5465156879617531,1.0,0.7661979182048841,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060609,0.21428571428571427,0.47158405584615515,0.5465156879617531,1.0,0.7667507782740844,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060610,0.21428571428571427,0.4720175799497005,0.5465156879617531,1.0,0.7669199010014178,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060932,0.16666666666666666,0.47802675127189753,0.5465156879617531,1.0,0.7506874107989718,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0549020030200400010101,0.16666666666666666,0.7559143791499068,0.6288072677699043,1.0,0.89119745265009,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010134,0.16666666666666666,0.8581042938440938,0.5541561199186916,1.0,0.9019406415934288,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010518,0.16666666666666666,0.8700169669319475,0.527930139355845,1.0,0.896356856107145,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000011007,0.19047619047619047,0.3812715180785259,0.0,1.0,0.5090284115875998,San Pedro de Urabá,0.7436,2,0.302,NS,Q2-Bajo
